station_id,indexes,nearest_forecast_long,nearest_forecast_lat,long,forecast,lat,year,month,day,hour
SN30330,[289 285],9.556326170182695,59.225865654726995,9.5772,267.21207,59.2268,2019.0,01,30,18
SN71385,[486 315],10.227717655021525,63.69197339020139,10.2425,265.73648,63.6965,2019.0,01,30,18
SN59695,[427 229],6.306093834079039,62.169992776996246,6.2877,270.29507,62.16,2019.0,01,30,18
SN13750,[388 279],8.882001511680874,61.428162507243414,8.8945,260.35367,61.4183,2019.0,01,30,18
SN20470,[334 310],10.512352021493209,60.276330978755155,10.5295,263.3976,60.2822,2019.0,01,30,18
SN96650,[802 597],27.58674705925855,70.4375022587297,27.5915,260.06754,70.4275,2019.0,01,30,18
SN99790,[948 396],13.958484668446756,74.0767711965383,13.6192,275.23355,78.0625,2019.0,01,30,18
SN27785,[283 297],10.101034000881373,59.11331773928927,10.1062,265.21988,59.107,2019.0,01,30,18
SN68230,[473 318],10.426371995377881,63.40537560632871,10.4228,268.94742,63.3987,2019.0,01,30,18
SN91530,[744 496],20.54656291899459,69.47195393175672,20.5787,262.80777,69.4818,2019.0,01,30,18
SN91180,[762 488],20.130152691622605,69.88706905663422,20.1387,267.3654,69.8915,2019.0,01,30,18
SN9303,[422 296],9.54257747144837,62.22368560197622,9.5317,257.57437,62.2318,2019.0,01,30,18
SN3480,[300 329],11.456518371580252,59.541076903970726,11.4535,259.40836,59.546,2019.0,01,30,18
SN41090,[241 231],7.450865884019769,58.03291830492427,7.4517,274.75894,58.0247,2019.0,01,30,18
SN67560,[454 319],10.542561156501648,62.980831331925614,10.5608,265.92105,62.9763,2019.0,01,30,18
SN26810,[312 295],9.913769978393967,59.75866790617959,9.9155,263.2101,59.7688,2019.0,01,30,18
SN30246,[281 293],9.933652037735506,59.06164089137158,9.9418,265.8478,59.0645,2019.0,01,30,18
SN90510,[750 471],18.981338020871963,69.64684055009367,19.0065,265.31754,69.6508,2019.0,01,30,18
SN41990,[251 220],6.936126953004837,58.225482600668684,6.9238,272.2189,58.2205,2019.0,01,30,18
SN47445,[317 195],5.469007056445366,59.615519622415846,5.4848,275.13882,59.625,2019.0,01,30,18
SN30650,[305 279],9.231426804893418,59.57182446337709,9.2105,266.28433,59.5667,2019.0,01,30,18
SN55735,[389 236],6.8711879622105165,61.34365421420995,6.8745,264.96304,61.3473,2019.0,01,30,18
SN40510,[300 225],6.884755156043382,59.32966114376998,6.8817,265.45523,59.3335,2019.0,01,30,18
SN91120,[747 490],20.18115199076213,69.54985671951628,20.15185,263.96304,69.5599107,2019.0,01,30,18
SN90360,[746 472],19.029307666811675,69.55634284860778,19.0087,264.80875,69.5463,2019.0,01,30,18
SN50310,[349 211],5.973359665653502,60.37821215207361,5.964,270.0978,60.3887,2019.0,01,30,18
SN76938,[230 118],2.8381006650470435,57.40278833866465,2.8458,277.465,57.408,2019.0,01,30,18
SN58860,[415 223],6.099656769731342,61.884360559924474,6.1065,271.30386,61.8902,2019.0,01,30,18
SN50175,[336 192],5.209545833757118,60.027177676140724,5.2038,275.87515,60.0167,2019.0,01,30,18
SN63705,[439 300],9.666940226042488,62.61206893281606,9.6667,265.11636,62.6043,2019.0,01,30,18
SN27055,[303 300],10.166126814048607,59.565900332707066,10.181,264.11246,59.5735,2019.0,01,30,18
SN35210,[274 271],9.006300015508527,58.86282588905432,9.0263,266.12613,58.87,2019.0,01,30,18
SN91715,[768 499],20.876222362562274,69.99942495794822,20.8985,265.8439,70.0033,2019.0,01,30,18
SN46930,[311 200],5.726845231262002,59.498642061211136,5.7208,273.92886,59.4927,2019.0,01,30,18
SN5660,[331 345],12.102374111009317,60.25417849125061,12.0913,251.965,60.2537,2019.0,01,30,18
SN66175,[466 304],9.754256714312266,63.22444422999553,9.7628,265.27945,63.2307,2019.0,01,30,18
SN50770,[355 199],5.3935563757054465,60.47265334920497,5.3888,275.04898,60.4612,2019.0,01,30,18
SN76923,[399 138],2.272122927033247,61.20975479000582,2.2687,277.68765,61.2042,2019.0,01,30,18
SN18920,[320 313],10.690401475222654,59.96729304666326,10.671,262.33804,59.9573,2019.0,01,30,18
SN94230,[789 526],22.789345386078594,70.4010495382814,22.8177,266.0402,70.4107,2019.0,01,30,18
SN12030,[345 327],11.252063288557332,60.54733123511289,11.2502,260.007,60.5545,2019.0,01,30,18
SN2980,[281 324],11.284099198208477,59.10909391867173,11.2753,268.17007,59.1105,2019.0,01,30,18
SN98790,[793 634],29.846222331676103,70.066881487598,29.8352,265.89566,70.0653,2019.0,01,30,18
SN60310,[423 247],7.189845852325948,62.13259423910571,7.1848,268.07144,62.1362,2019.0,01,30,18
SN34130,[273 284],9.571787034522544,58.86634624278823,9.5745,271.36832,58.8565,2019.0,01,30,18
SN68860,[473 319],10.476468300111193,63.40696457728516,10.4538,269.71304,63.4107,2019.0,01,30,18
SN50540,[351 197],5.330741772326141,60.37710907397123,5.3327,274.3439,60.383,2019.0,01,30,18
SN18950,[321 313],10.687395127918963,59.9896953930563,10.6693,261.68277,59.9847,2019.0,01,30,18
SN44780,[282 201],5.950485154525668,58.85780530234852,5.9622,273.0314,58.8642,2019.0,01,30,18
SN92860,[778 520],22.310585453220437,70.17328675638971,22.3413,267.18668,70.1728,2019.0,01,30,18
SN13390,[390 305],10.093162492161749,61.52298381233364,10.0747,263.2101,61.5298,2019.0,01,30,18
SN85380,[681 403],14.639501113491152,68.146978021411,14.6485,271.45328,68.1535,2019.0,01,30,18
SN76920,[190 120],3.2224724059775154,56.53188530689169,3.2244,276.85855,56.5434,2019.0,01,30,18
SN9380,[426 292],9.333382537646605,62.30550599792219,9.352,259.38687,62.2958,2019.0,01,30,18
SN16611,[418 290],9.271449718764952,62.12238544231088,9.28625,262.29117,62.1125,2019.0,01,30,18
SN18280,[321 318],10.911402174445843,59.997023762619044,10.9287,260.6232,59.9865,2019.0,01,30,18
SN51610,[359 223],6.453630290189711,60.63745984031211,6.4355,273.26675,60.6438,2019.0,01,30,18
SN41795,[245 226],7.220410074243863,58.10857917700268,7.2092,273.40347,58.111,2019.0,01,30,18
SN15050,[407 275],8.606329230071523,61.8444691056791,8.5845,263.49136,61.8412,2019.0,01,30,18
SN93000,[798 520],22.46277474105705,70.61587808914642,22.4428,263.7189,70.607,2019.0,01,30,18
SN61410,[436 261],7.788978276125413,62.459540920110015,7.7703,265.74527,62.4555,2019.0,01,30,18
SN93700,[727 537],23.003088439631412,68.99790130046433,23.0335,251.51578,68.9968,2019.0,01,30,18
SN27730,[286 300],10.22204238454985,59.18548958836275,10.2077,264.59488,59.1828,2019.0,01,30,18
SN75550,[552 334],10.980507161859814,65.20105801961135,10.9965,272.92007,65.2023,2019.0,01,30,18
SN68175,[473 318],10.426371995377881,63.40537560632871,10.4388,268.94742,63.4078,2019.0,01,30,18
SN16560,[416 287],9.1365709589279,62.07153692590061,9.1147,262.4269,62.07165,2019.0,01,30,18
SN43350,[264 197],5.888989442654308,58.445618965619204,5.8718,276.3234,58.4353,2019.0,01,30,18
SN99765,[948 407],14.840149146206915,74.07903063215082,14.7578,274.9982,77.6873,2019.0,01,30,18
SN72580,[519 343],11.556494155055637,64.4724825895682,11.5705,265.8351,64.4708,2019.0,01,30,18
SN26450,[340 281],9.179493737457788,60.358509793243,9.186,260.93082,60.3667,2019.0,01,30,18
SN69380,[472 344],11.733060660928263,63.418549846275134,11.7277,266.56656,63.4115,2019.0,01,30,18
SN4460,[326 317],10.852121528372965,60.107627674814886,10.829,260.89175,60.1173,2019.0,01,30,18
SN66150,[470 306],9.837740429070598,63.3177160371666,9.8495,265.6984,63.3153,2019.0,01,30,18
SN54110,[377 248],7.495222087366624,61.108671945956935,7.5025,270.97086,61.1033,2019.0,01,30,18
SN81420,[630 407],14.885526871650402,67.00457457168045,14.8982,260.6017,67.0042,2019.0,01,30,18
SN87315,[702 421],15.736492286200114,68.61572789892867,15.7593,265.173,68.6178,2019.0,01,30,18
SN93900,[717 547],23.538643886255294,68.74751440912067,23.5387,252.05484,68.7553,2019.0,01,30,18
SN12050,[348 328],11.289768010368176,60.615910371693495,11.2997,257.42886,60.6215,2019.0,01,30,18
SN82210,[643 402],14.593797203226284,67.29559111890873,14.5932,265.89566,67.2878,2019.0,01,30,18
SN33950,[320 235],7.215179393993871,59.802795251538164,7.2143,264.3986,59.8118,2019.0,01,30,18
SN76937,[379 164],3.630644871551672,60.8770237526095,3.6097,277.9357,60.8858,2019.0,01,30,18
SN18315,[318 314],10.741101834966608,59.92398315026674,10.7623,262.92398,59.919,2019.0,01,30,18
SN41005,[243 235],7.609303574769253,58.08781077433852,7.6202,274.14664,58.086,2019.0,01,30,18
SN24820,[348 281],9.146468698376362,60.537460636929005,9.1548,263.45816,60.5325,2019.0,01,30,18
SN44567,[289 195],5.649053977729859,58.99401396148311,5.6545,274.59195,58.9908,2019.0,01,30,18
SN17400,[298 314],10.799588127426304,59.476013838042164,10.79,262.86343,59.4765,2019.0,01,30,18
SN4920,[326 329],11.391963839997086,60.123868365925695,11.3933,257.58707,60.1268,2019.0,01,30,18
SN87120,[730 425],16.008779537964887,69.24034310609495,16.003,267.23746,69.2413,2019.0,01,30,18
SN74670,[544 377],13.294746822429454,65.06446631256789,13.3025,259.20328,65.0627,2019.0,01,30,18
SN76931,[368 164],3.7192733746152196,60.63371824464655,3.7193,277.72183,60.6435,2019.0,01,30,18
SN96400,[833 600],28.202555524391215,71.10024621567902,28.217,267.86636,71.0888,2019.0,01,30,18
SN76922,[403 130],1.8687366382837753,61.26192943891957,1.8522,277.256,61.2553,2019.0,01,30,18
SN76330,[562 358],12.24193993272073,65.45379658166704,12.2182,270.51285,65.4567,2019.0,01,30,18
SN96310,[829 595],27.811820337428387,71.0354556804263,27.8298,265.93375,71.033,2019.0,01,30,18
SN84880,[693 458],17.97864540844063,68.390523473767,17.966,265.3693,68.3995,2019.0,01,30,18
SN11060,[337 329],11.363939506698003,60.37051284993337,11.3588,260.71695,60.3712,2019.0,01,30,18
SN76934,[401 129],1.8419664359581185,61.21335820309804,1.8288,277.38004,61.2063,2019.0,01,30,18
SN57770,[406 191],4.66154023347465,61.57710493486612,4.6817,277.6066,61.5717,2019.0,01,30,18
SN52360,[368 206],5.623113134850733,60.78464018155739,5.6238,270.46988,60.7915,2019.0,01,30,18
SN53230,[369 237],7.033512438991962,60.900550481696065,7.0557,264.95035,60.8935,2019.0,01,30,18
SN5590,[328 343],12.018237332283308,60.1848242314689,12.0067,252.68277,60.1903,2019.0,01,30,18
SN92500,[775 511],21.701832905396053,70.12862559515442,21.7223,262.0851,70.1227,2019.0,01,30,18
SN75220,[536 336],11.138866512895904,64.84498595061854,11.1408,270.4318,64.835,2019.0,01,30,18
SN24350,[325 299],10.046942010495835,60.05664997521309,10.049,263.01773,60.0518,2019.0,01,30,18
SN60850,[438 233],6.426588117357439,62.427099507008805,6.4325,275.63492,62.4317,2019.0,01,30,18
SN49420,[336 224],6.635733808349511,60.12827937613758,6.6293,268.22476,60.128,2019.0,01,30,18
SN22890,[362 291],9.547377057367893,60.8704875369075,9.545,259.38297,60.8643,2019.0,01,30,18
SN31620,[319 257],8.19635818672798,59.83639415017208,8.1785,265.13785,59.8397,2019.0,01,30,18
SN84500,[695 453],17.68017302206275,68.44015224648865,17.662,262.61148,68.432,2019.0,01,30,18
SN2560,[313 328],11.379929347609993,59.831182322959,11.3625,258.60074,59.8388,2019.0,01,30,18
SN80050,[598 378],13.27063579354742,66.27733062917379,13.2882,264.2023,66.2862,2019.0,01,30,18
SN80705,[622 391],13.974471306190809,66.82197220834394,13.948,265.15543,66.8275,2019.0,01,30,18
SN75190,[536 338],11.244415674770954,64.84764604393605,11.2322,269.37613,64.8487,2019.0,01,30,18
SN39150,[245 246],8.063687592280294,58.15974395625488,8.052,274.6476,58.1502,2019.0,01,30,18
SN3720,[303 321],11.094913558708678,59.59790356907763,11.0962,261.2814,59.5873,2019.0,01,30,18
SN37230,[282 261],8.539968591727986,59.019733476517274,8.5187,267.54507,59.0257,2019.0,01,30,18
SN66810,[441 310],10.146920490729206,62.674681751964684,10.1523,264.2355,62.6692,2019.0,01,30,18
SN27415,[283 304],10.406160106884046,59.124898203721,10.3848,267.41226,59.125,2019.0,01,30,18
SN60835,[440 239],6.703087798986633,62.48932126914131,6.72544,275.84,62.4913,2019.0,01,30,18
SN70390,[482 354],12.213261397768852,63.65370127832906,12.2143,264.26675,63.656,2019.0,01,30,18
SN44300,[279 194],5.6689313877877385,58.768855219836844,5.6508,274.3693,58.7605,2019.0,01,30,18
SN55425,[399 248],7.374164621968994,61.599679497950554,7.3892,263.20523,61.5972,2019.0,01,30,18
SN41770,[240 221],7.036182007111113,57.98372260851394,7.048,276.56754,57.9815,2019.0,01,30,18
SN19430,[317 309],10.52076028474389,59.893962253999156,10.5403,264.44058,59.8923,2019.0,01,30,18
SN44605,[295 197],5.69756829928516,59.13367808769822,5.68,276.007,59.1222,2019.0,01,30,18
SN12291,[357 325],11.127870369256396,60.813778369041046,11.1113,256.3986,60.8048,2019.0,01,30,18
SN40005,[285 238],7.529253856610526,59.03085869535584,7.548,267.93472,59.0283,2019.0,01,30,18
SN63000,[450 270],8.151749871125876,62.79449453671751,8.166,274.5021,62.7997,2019.0,01,30,18
SN71550,[488 303],9.612647494808652,63.715506974896364,9.6105,271.44547,63.7045,2019.0,01,30,18
SN82020,[640 416],15.405781388607755,67.22833842030634,15.4125,262.5812,67.223,2019.0,01,30,18
SN84900,[695 460],18.10589025833824,68.43310823161228,18.0767,248.8605,68.4323,2019.0,01,30,18
SN54710,[379 262],8.132740772603999,61.18841918675906,8.1125,260.9601,61.178,2019.0,01,30,18
SN25112,[364 269],8.527774701458315,60.86946419165175,8.5175,263.34293,60.8705,2019.0,01,30,18
SN82720,[645 423],15.814861876765825,67.33892849173765,15.8282,262.5519,67.3335,2019.0,01,30,18
SN61065,[444 248],7.11403082397521,62.603933636209334,7.1135,275.3195,62.6112,2019.0,01,30,18
SN27295,[291 300],10.205731121003803,59.29736187196403,10.1975,265.15543,59.3037,2019.0,01,30,18
SN76963,[551 251],6.576461235648994,64.99843662348083,6.5513,279.9279,64.994,2019.0,01,30,18
SN62240,[450 254],7.370430754795527,62.75408411172556,7.3702,274.69058,62.7603,2019.0,01,30,18
SN60670,[432 246],7.088998846004868,62.330672508520266,7.0663,272.14175,62.3285,2019.0,01,30,18
SN90250,[728 473],19.02120216449166,69.15374296355925,19.0503,258.006,69.1448,2019.0,01,30,18
SN76954,[398 173],3.889142527614973,61.332637311775265,3.897,277.65836,61.3322,2019.0,01,30,18
SN76927,[365 144],2.8452050107375246,60.48602723298074,2.8257,276.40054,60.4913,2019.0,01,30,18
SN46432,[323 224],6.711076477165187,59.838835693062705,6.7108,264.4113,59.8357,2019.0,01,30,18
SN85890,[654 360],12.127866456658085,67.51809971837419,12.1038,274.24625,67.5267,2019.0,01,30,18
SN12680,[370 312],10.488408774429585,61.08623011800168,10.4762,260.0109,61.0917,2019.0,01,30,18
SN4590,[334 315],10.738333620134938,60.283964372321144,10.7475,260.87515,60.2755,2019.0,01,30,18
SN56420,[392 197],5.043433617331912,61.28755816818843,5.0443,275.69058,61.2928,2019.0,01,30,18
SN26580,[310 302],10.231520985150762,59.72593241802292,10.2142,264.47086,59.731,2019.0,01,30,18
SN47260,[306 187],5.192283457637587,59.34454565231597,5.2115,275.56265,59.3445,2019.0,01,30,18
SN54590,[375 259],8.013901441008018,61.091806760075706,8.0172,263.65933,61.1022,2019.0,01,30,18
SN19815,[306 310],10.599083564442134,59.649165262921656,10.6038,264.2189,59.6415,2019.0,01,30,18
SN8780,[412 305],10.01281501597757,62.01603418207058,10.0003,262.13687,62.0103,2019.0,01,30,18
SN96850,[794 607],28.130243715522923,70.21855330134558,28.159,261.82437,70.2122,2019.0,01,30,18
SN57365,[398 221],6.116829195725514,61.49969860651478,6.1298,271.8986,61.5027,2019.0,01,30,18
SN13125,[379 308],10.272282200147304,61.28150434501937,10.2868,261.34586,61.2865,2019.0,01,30,18
SN43010,[265 212],6.520298746678486,58.51367392411922,6.5045,272.61246,58.507,2019.0,01,30,18
SN16265,[407 292],9.41313264849049,61.88001620973346,9.4153,263.97476,61.8783,2019.0,01,30,18
SN53480,[361 240],7.215730342599566,60.730393931466416,7.2085,264.16714,60.7192,2019.0,01,30,18
SN25165,[370 261],8.1311196599213,60.984939352026984,8.1557,260.70035,60.9757,2019.0,01,30,18
SN32890,[304 255],8.178463576506525,59.49684014295208,8.1992,266.0021,59.497,2019.0,01,30,18
SN29950,[276 298],10.167578253572808,58.95844249972239,10.148,270.23062,58.9688,2019.0,01,30,18
SN70960,[512 358],12.353184706963523,64.33128243991962,12.341,263.7267,64.3333,2019.0,01,30,18
SN27420,[283 304],10.406160106884046,59.124898203721,10.398,267.41226,59.1205,2019.0,01,30,18
SN13110,[374 311],10.428846228628256,61.17430564270597,10.4107,260.51968,61.1697,2019.0,01,30,18
SN30255,[283 287],9.665526039004899,59.095486350910164,9.6603635,267.41226,59.087234,2019.0,01,30,18
SN46090,[300 211],6.27456053737441,59.28864383102398,6.2927,274.76285,59.2942,2019.0,01,30,18
SN44610,[293 190],5.407869576377863,59.066307733815634,5.4122,275.74234,59.0705,2019.0,01,30,18
SN31855,[307 265],8.605256723836881,59.58683935718909,8.585,266.5363,59.5873,2019.0,01,30,18
SN32061,[297 278],9.219118335627375,59.39099755280729,9.2118,267.3068,59.3822,2019.0,01,30,18
SN27010,[310 300],10.142721246016837,59.72257537322782,10.146,262.82535,59.713,2019.0,01,30,18
SN65275,[467 297],9.401890824802898,63.23359326029967,9.3853,267.06265,63.228,2019.0,01,30,18
SN79253,[593 402],14.611347767598712,66.17398162341536,14.5837,260.298,66.1657,2019.0,01,30,18
SN50830,[353 200],5.452115210256568,60.431560695509745,5.461,274.5236,60.4213,2019.0,01,30,18
SN43895,[269 193],5.6885421628414345,58.54375462294731,5.6815,276.21207,58.5505,2019.0,01,30,18
SN56895,[391 224],6.301311049600822,61.353032073718495,6.3215,267.99918,61.3457,2019.0,01,30,18
SN18020,[316 316],10.83631266018913,59.8821153931658,10.8185,261.22183,59.8775,2019.0,01,30,18
SN84905,[695 460],18.10589025833824,68.43310823161228,18.1035,248.8605,68.436,2019.0,01,30,18
SN30428,[287 284],9.52009966089855,59.17925284520045,9.5403,266.4982,59.1855,2019.0,01,30,18
SN39750,[269 243],7.823535173183026,58.68709650916834,7.803,268.6613,58.6863,2019.0,01,30,18
SN76956,[829 513],22.22948073705432,71.31859662404379,22.25,271.2648,71.3112,2019.0,01,30,18
SN61408,[437 261],7.783533092515947,62.48188169126502,7.7612,266.1691,62.4888,2019.0,01,30,18
SN60980,[443 226],6.0562113614258966,62.51710025651641,6.0762,276.53726,62.5082,2019.0,01,30,18
SN12550,[356 318],10.80904939130617,60.781502218389065,10.8055,259.4982,60.7733,2019.0,01,30,18
SN68050,[475 318],10.419223064327342,63.450226564607185,10.4428,269.36636,63.4428,2019.0,01,30,18
SN1380,[293 325],11.2975486921017,59.37917908526162,11.3027,261.6193,59.376,2019.0,01,30,18
SN76959,[367 149],3.0524136257268024,60.55109102688908,3.0468,276.4562,60.5425,2019.0,01,30,18
SN36200,[254 264],8.787783098576158,58.401558015412974,8.7893,276.23843,58.3988,2019.0,01,30,18
SN58100,[413 223],6.112799624593689,61.839832541700055,6.1043,275.53726,61.8293,2019.0,01,30,18
SN78170,[588 383],13.561990588312142,66.05568855548684,13.5822,261.98257,66.053,2019.0,01,30,18
SN61420,[435 262],7.84270112234109,62.43970555611631,7.8355,266.8566,62.4458,2019.0,01,30,18
SN44080,[275 191],5.565866664941597,58.670335488755065,5.5553,274.94742,58.6592,2019.0,01,30,18
SN94430,[817 550],24.643353105707334,70.94646180663311,24.6713,263.05093,70.9352,2019.0,01,30,18
SN76926,[277 105],1.9145085922254945,58.378509618773364,1.9091,278.132,58.3711,2019.0,01,30,18
SN89980,[726 483],19.63837555127564,69.09412199395075,19.6278,260.6193,69.0935,2019.0,01,30,18
SN83960,[686 432],16.389908094724447,68.2537092118375,16.3953,264.83902,68.2565,2019.0,01,30,18
SN58770,[416 222],6.045797641993471,61.90351250498332,6.026,272.64664,61.9032,2019.0,01,30,18
SN79764,[607 408],14.94407910718457,66.48865436634092,14.954,256.2482,66.4993,2019.0,01,30,18
SN50480,[347 195],5.268303717922259,60.28154165057829,5.2777,275.798,60.2913,2019.0,01,30,18
SN1960,[298 332],11.593843354476137,59.499892682792925,11.6107,258.9982,59.51,2019.0,01,30,18
SN57810,[412 206],5.319367862923011,61.76260863864536,5.2983,272.3732,61.7707,2019.0,01,30,18
SN65310,[482 270],7.980304435251411,63.50976661332293,7.9533,275.25015,63.5185,2019.0,01,30,18
SN52310,[370 214],5.974850873525529,60.85474557277148,5.9733,270.3976,60.8562,2019.0,01,30,18
SN79791,[610 415],15.338709732092745,66.55562522146583,15.3235,256.26968,66.5548,2019.0,01,30,18
SN59586,[436 222],5.911324129082043,62.34870333256778,5.9143,273.0226,62.3468,2019.0,01,30,18
SN25110,[363 270],8.578300312928004,60.84935806422088,8.593,263.2355,60.8548,2019.0,01,30,18
SN68238,[471 317],10.383485458004948,63.358920092654806,10.3695,267.75113,63.3478,2019.0,01,30,18
SN10800,[439 344],11.815145731365986,62.67754821632183,11.8153,260.05875,62.6793,2019.0,01,30,18
SN6700,[363 333],11.48077645853782,60.95868936451028,11.4902,255.80777,60.9573,2019.0,01,30,18
SN52555,[370 193],5.017685078817713,60.785267250828106,5.0218,275.3527,60.7928,2019.0,01,30,18
SN28923,[326 279],9.146834565350373,60.041335261193936,9.1667,263.50894,60.0393,2019.0,01,30,18
SN27470,[286 301],10.265720242877238,59.18714743923732,10.2553,264.76187,59.1845,2019.0,01,30,18
SN24240,[334 295],9.83509497326296,60.25107094164858,9.8453,261.37906,60.2588,2019.0,01,30,18
SN15950,[417 251],7.4148452618185505,62.00941696702273,7.3928,262.97867,62.0105,2019.0,01,30,18
SN30242,[278 293],9.943933483707175,58.99455543008431,9.9232,266.56265,58.9928,2019.0,01,30,18
SN73630,[525 363],12.587145436692127,64.62765681305216,12.6053,261.03336,64.6237,2019.0,01,30,18
SN38140,[252 258],8.540987388229098,58.3437206933704,8.5225,270.0939,58.34,2019.0,01,30,18
SN50539,[351 197],5.330741772326141,60.37710907397123,5.332,274.3439,60.3837,2019.0,01,30,18
SN99902,[948 381],12.756910329489175,74.0683478522177,11.8837,275.74625,78.9273,2019.0,01,30,18
SN11790,[357 309],10.392591602990965,60.7900943285272,10.3998,258.6642,60.791,2019.0,01,30,18
SN39100,[241 245],8.039815990591825,58.06822852679015,8.0532,275.9689,58.0732,2019.0,01,30,18
SN55770,[382 235],6.866082783277715,61.18476568265293,6.8608,274.09195,61.1792,2019.0,01,30,18
SN58910,[415 233],6.5725722363606,61.91455556079643,6.5835,272.3986,61.912,2019.0,01,30,18
SN91675,[757 494],20.490269860810578,69.76486530679112,20.506,267.75894,69.7537,2019.0,01,30,18
SN91729,[771 492],20.437996286600026,70.07977026254301,20.431,264.35562,70.075,2019.0,01,30,18
SN26970,[307 305],10.374356724262748,59.663685587110464,10.3802,265.76187,59.6625,2019.0,01,30,18
SN70980,[504 346],11.752251332649779,64.13928898229968,11.7635,264.18472,64.1492,2019.0,01,30,18
SN44190,[277 195],5.724165644848928,58.72770894836012,5.7262,273.68082,58.7345,2019.0,01,30,18
SN94235,[797 539],23.71657798441011,70.54070545469732,23.7303,266.10074,70.5458,2019.0,01,30,18
SN99950,[869  69],-8.67884174113723,70.93039669191268,-8.669,270.5988,70.9394,2019.0,01,30,18
SN37150,[283 264],8.665780973957938,59.04873751405128,8.6537,264.98453,59.0523,2019.0,01,30,18
SN4950,[327 331],11.47952218397862,60.14877778194672,11.494,257.382,60.1468,2019.0,01,30,18
SN61060,[447 241],6.756073522294964,62.65116541753762,6.7552,275.6398,62.6512,2019.0,01,30,18
SN6170,[348 342],11.930013383982233,60.63248314908104,11.9425,253.33707,60.624,2019.0,01,30,18
SN3290,[293 327],11.385520593763728,59.381731044299244,11.3905,261.21695,59.3882,2019.0,01,30,18
SN52940,[375 204],5.48455591143422,60.93364318362564,5.4988,270.7394,60.941,2019.0,01,30,18
SN50500,[347 194],5.223523215111619,60.27814807260944,5.2265,275.93863,60.2892,2019.0,01,30,18
SN3730,[303 321],11.094913558708678,59.59790356907763,11.095,261.2814,59.5923,2019.0,01,30,18
SN9310,[422 296],9.54257747144837,62.22368560197622,9.5423,257.57437,62.2207,2019.0,01,30,18
SN84970,[697 437],16.70952039220709,68.4970902548498,16.6833,264.15445,68.4912,2019.0,01,30,18
SN9400,[418 318],10.614596228656552,62.171838207039904,10.6165,261.0978,62.179,2019.0,01,30,18
SN45350,[289 218],6.642143034341045,59.06483122740262,6.6467,270.20914,59.0552,2019.0,01,30,18
SN90,[369 346],12.069225108190773,61.107985650688065,12.0647,253.97867,61.1185,2019.0,01,30,18
SN87000,[707 414],15.308563635777,68.72881979537442,15.3112,267.00308,68.7183,2019.0,01,30,18
SN49085,[341 220],6.427023421691758,60.22779461220764,6.4347,264.80875,60.2263,2019.0,01,30,18
SN87763,[703 435],16.596580579412336,68.63241107608808,16.5921,264.29996,68.6269,2019.0,01,30,18
SN87117,[731 425],16.00976914448243,69.26267827981624,16.0402,267.24234,69.271,2019.0,01,30,18
SN44985,[281 218],6.687145834275671,58.88689728681107,6.6665,268.10562,58.8933,2019.0,01,30,18
SN87772,[701 431],16.348512075663134,68.58973690327993,16.3608,262.9152,68.5863,2019.0,01,30,18
SN67280,[453 312],10.200779529549418,62.947088627963645,10.1788,266.09097,62.9535,2019.0,01,30,18
SN26790,[311 298],10.050516959270803,59.741537814099196,10.0275,263.29507,59.7498,2019.0,01,30,18
SN82290,[642 398],14.362076199189975,67.27244709333594,14.3637,267.8273,67.267,2019.0,01,30,18
SN50503,[350 198],5.382444501046489,60.35825676225885,5.3967,273.60855,60.35,2019.0,01,30,18
SN77230,[576 376],13.193574852606881,65.7823751438538,13.218,261.21304,65.7842,2019.0,01,30,18
SN22690,[351 298],9.909605239443305,60.63706623105447,9.8953,261.32828,60.632,2019.0,01,30,18
SN48170,[330 197],5.471618090732344,59.910778957570166,5.488,273.6769,59.9127,2019.0,01,30,18
SN67890,[442 334],11.317712327608916,62.7329016725602,11.3245,258.8361,62.7403,2019.0,01,30,18
SN35110,[273 274],9.13982198544931,58.846686759815256,9.1197,266.39957,58.851,2019.0,01,30,18
SN61810,[444 267],8.036970444133445,62.6531456131073,8.0425,270.82925,62.6578,2019.0,01,30,18
SN91740,[759 501],20.95182510755387,69.795434571099,20.9553,264.3986,69.7887,2019.0,01,30,18
SN60240,[426 243],6.981017014647067,62.18848637966265,6.9933,268.3029,62.191,2019.0,01,30,18
SN36330,[259 263],8.724367752036812,58.510935283129626,8.7028,268.9523,58.5158,2019.0,01,30,18
SN80615,[614 390],13.925109990860891,66.6421649696288,13.9298,261.4484,66.6432,2019.0,01,30,18
SN27780,[280 297],10.110991966693978,59.04621482099295,10.125,266.09097,59.0467,2019.0,01,30,18
SN90110,[740 466],18.624853022636493,69.4305916121568,18.6208,261.9484,69.4229,2019.0,01,30,18
SN19663,[320 305],10.33245836745021,59.95476542110345,10.3435,263.45816,59.964,2019.0,01,30,18
SN47350,[311 185],5.071472695994235,59.448568122854574,5.078,276.1437,59.4382,2019.0,01,30,18
SN27433,[285 303],10.35624953659804,59.16804101052776,10.3655,266.2111,59.1745,2019.0,01,30,18
SN54815,[383 263],8.159302158937349,61.28019007475091,8.1385,258.73746,61.2747,2019.0,01,30,18
SN3810,[302 323],11.186089886606092,59.578191953606584,11.166,260.9396,59.5872,2019.0,01,30,18
SN53101,[382 230],6.634933646072909,61.17039081270281,6.6452,275.1437,61.1724,2019.0,01,30,18
